Vernier Format 2
Bandlücke-Si_try.txt 20.10.2014 18:03:03 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

79	66,235934736	0,296703	0,0781441	1511,69976593	0,819607191803
79,5	66,5622170715	0,26862	0,0769231	1515,46566539	0,817570485623
80	67,0842688083	0,277167	0,0805861	1521,38883098	0,814387469378
80,5	67,2800382096	0,257631	0,0891331	1523,57748126	0,813217585087
81	67,8673464135	0,235653	0,0769231	1530,0366075	0,809784546284
81,5	68,1283722819	0,223443	0,0586081	1532,85576721	0,808295226796
82	68,6504240187	0,222222	0,0879121	1538,39858587	0,805382955612
82,5	68,9114498871	0,205128	0,0683761	1541,12212979	0,803959644762
83	69,4335016239	0,180708	0,0659341	1546,47320416	0,801177800347
83,5	69,6945274923	0,186813	0,0671551	1549,10062354	0,799818927944
84	70,2818356962	0,164835	0,0708181	1554,89468139	0,796838535
84,5	70,4776050975	0,151404	0,0512821	1556,78975815	0,795868545197
85	71,0649133014	0,150183	0,0647131	1562,36585113	0,793028085646
85,5	71,2606827027	0,112332	0,0561661	1564,18809735	0,792104224611
86	71,8479909066	0,114774	0,0512821	1569,54518389	0,789400657414
86,5	72,109016775	0,112332	0,0695971	1571,87320878	0,788231514525
87	72,6310685118	0,0927961	0,037851	1576,43133862	0,785952403789
87,5	72,8920943802	0,103785	0,0671551	1578,66134896	0,78484217075
88	73,4794025841	0,0842491	0,0500611	1583,55900582	0,782414798214
88,5	73,6751719854	0,0610501	0,046398	1585,1546083	0,781627226461
89	74,0014543209	0,0683761	0,0537241	1587,77281194	0,780338339767
89,5	74,5235060577	0,0512821	0,0573871	1591,85480235	0,778337319565
90	74,7845319261	0,039072	0,029304	1593,84626034	0,777364812926
90,5	75,3065836629	0,0537241	0,0659341	1597,7298952	0,775475256314
91	75,5676095313	0,031746	0,03663	1599,62199147	0,774557993454
91,5	76,0896612681	0,034188	0,0598291	1603,30654536	0,772777984091
92	76,3506871365	0,035409	0,0537241	1605,09892649	0,771915038725
92,5	76,8727388733	0,00732601	0,045177	1608,58371115	0,770242786503
93	77,1990212088	0,02442	0,0525031	1610,69390445	0,769233680328
93,5	77,6558164785	0,00732601	0,0610501	1613,56040685	0,76786713081
94	77,982098814	0,01221	0,040293	1615,54512669	0,766923795275
94,5	78,5041505508	0,00854701	0,0525031	1618,61167823	0,765470814687
95	78,7651764192	0,010989	0,0671551	1620,09457851	0,76477016616
95,5	79,287228156	0,00610501	0,040293	1622,95947417	0,763420171434
96	79,5482540244	0,00610501	0,0561661	1624,3414101	0,762770678811
96,5	80,0703057612	0,00610501	0,0647131	1627,00411474	0,761522351896
97	80,3313316296	0,00610501	0,0647131	1628,28482819	0,760923383029
97,5	80,9186398335	0,00610501	0,0525031	1631,0428314	0,759636703675
98	81,1144092348	0,00732601	0,0769231	1631,92409618	0,759226487861
98,5	81,7017174387	0,00854701	0,0525031	1634,4535376	0,758051527006
99	81,9627433071	0,00610501	0,0708181	1635,52262452	0,757556013854
99,5	82,4195385768	0,00610501	0,0842491	1637,31183318	0,756728177794
Vernier Format 2
Bandlücke-Si_try.txt 20.10.2014 18:03:03 ,
Latest 2
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

 	 	 	 	 	 
