[s],CH1[V]
7.13960E-02,-7.515E-03
7.14000E-02,-7.515E-03
7.14040E-02,-7.515E-03
7.14080E-02,-7.515E-03
7.14120E-02,-7.515E-03
7.14160E-02,-1.552E-02
7.14200E-02,-1.552E-02
7.14240E-02,-1.552E-02
7.14280E-02,-1.552E-02
7.14320E-02,-7.515E-03
7.14360E-02,4.845E-04
7.14400E-02,4.845E-04
7.14440E-02,-7.515E-03
7.14480E-02,-1.552E-02
7.14520E-02,-7.515E-03
7.14560E-02,-7.515E-03
7.14600E-02,4.845E-04
7.14640E-02,4.845E-04
7.14680E-02,8.485E-03
7.14720E-02,4.845E-04
7.14760E-02,4.845E-04
7.14800E-02,8.485E-03
7.14840E-02,1.648E-02
7.14880E-02,1.648E-02
7.14920E-02,8.485E-03
7.14960E-02,1.648E-02
7.15000E-02,1.648E-02
7.15040E-02,8.485E-03
7.15080E-02,4.845E-04
7.15120E-02,1.648E-02
7.15160E-02,4.845E-04
7.15200E-02,4.845E-04
7.15240E-02,1.648E-02
7.15280E-02,8.485E-03
7.15320E-02,8.485E-03
7.15360E-02,4.845E-04
7.15400E-02,-7.515E-03
7.15440E-02,1.648E-02
7.15480E-02,8.485E-03
7.15520E-02,8.485E-03
7.15560E-02,4.845E-04
7.15600E-02,4.845E-04
7.15640E-02,8.485E-03
7.15680E-02,4.845E-04
7.15720E-02,8.485E-03
7.15760E-02,4.845E-04
7.15800E-02,8.485E-03
7.15840E-02,1.648E-02
7.15880E-02,8.485E-03
7.15920E-02,8.485E-03
7.15960E-02,8.485E-03
7.16000E-02,8.485E-03
7.16040E-02,-7.515E-03
7.16080E-02,8.485E-03
7.16120E-02,4.845E-04
7.16160E-02,8.485E-03
7.16200E-02,4.845E-04
7.16240E-02,4.845E-04
7.16280E-02,4.845E-04
7.16320E-02,4.845E-04
7.16360E-02,8.485E-03
7.16400E-02,4.845E-04
7.16440E-02,4.845E-04
7.16480E-02,4.845E-04
7.16520E-02,4.845E-04
7.16560E-02,4.845E-04
7.16600E-02,4.845E-04
7.16640E-02,4.845E-04
7.16680E-02,4.845E-04
7.16720E-02,4.845E-04
7.16760E-02,4.845E-04
7.16800E-02,4.845E-04
7.16840E-02,-7.515E-03
7.16880E-02,1.648E-02
7.16920E-02,4.845E-04
7.16960E-02,1.648E-02
7.17000E-02,8.485E-03
7.17040E-02,8.485E-03
7.17080E-02,8.485E-03
7.17120E-02,8.485E-03
7.17160E-02,8.485E-03
7.17200E-02,4.845E-04
7.17240E-02,4.845E-04
7.17280E-02,4.845E-04
7.17320E-02,4.845E-04
7.17360E-02,8.485E-03
7.17400E-02,4.845E-04
7.17440E-02,4.845E-04
7.17480E-02,4.845E-04
7.17520E-02,4.845E-04
7.17560E-02,4.845E-04
7.17600E-02,4.845E-04
7.17640E-02,8.485E-03
7.17680E-02,4.845E-04
7.17720E-02,4.845E-04
7.17760E-02,-7.515E-03
7.17800E-02,-7.515E-03
7.17840E-02,4.845E-04
7.17880E-02,4.845E-04
7.17920E-02,-7.515E-03
7.17960E-02,4.845E-04
7.18000E-02,4.845E-04
7.18040E-02,4.845E-04
7.18080E-02,4.845E-04
7.18120E-02,8.485E-03
7.18160E-02,4.845E-04
7.18200E-02,4.845E-04
7.18240E-02,8.485E-03
7.18280E-02,4.845E-04
7.18320E-02,4.845E-04
7.18360E-02,8.485E-03
7.18400E-02,8.485E-03
7.18440E-02,8.485E-03
7.18480E-02,8.485E-03
7.18520E-02,8.485E-03
7.18560E-02,8.485E-03
7.18600E-02,8.485E-03
7.18640E-02,-7.515E-03
7.18680E-02,4.845E-04
7.18720E-02,8.485E-03
7.18760E-02,8.485E-03
7.18800E-02,1.648E-02
7.18840E-02,1.648E-02
7.18880E-02,8.485E-03
7.18920E-02,8.485E-03
7.18960E-02,8.485E-03
7.19000E-02,4.845E-04
7.19040E-02,4.845E-04
7.19080E-02,8.485E-03
7.19120E-02,4.845E-04
7.19160E-02,4.845E-04
7.19200E-02,8.485E-03
7.19240E-02,4.845E-04
7.19280E-02,4.845E-04
7.19320E-02,8.485E-03
7.19360E-02,4.845E-04
7.19400E-02,8.485E-03
7.19440E-02,8.485E-03
7.19480E-02,8.485E-03
7.19520E-02,8.485E-03
7.19560E-02,4.845E-04
7.19600E-02,4.845E-04
7.19640E-02,4.845E-04
7.19680E-02,8.485E-03
7.19720E-02,8.485E-03
7.19760E-02,4.845E-04
7.19800E-02,4.845E-04
7.19840E-02,4.845E-04
7.19880E-02,8.485E-03
7.19920E-02,8.485E-03
7.19960E-02,4.845E-04
7.20000E-02,4.845E-04
7.20040E-02,-7.515E-03
7.20080E-02,4.845E-04
7.20120E-02,-7.515E-03
7.20160E-02,4.845E-04
7.20200E-02,4.845E-04
7.20240E-02,4.845E-04
7.20280E-02,4.845E-04
7.20320E-02,4.845E-04
7.20360E-02,-7.515E-03
7.20400E-02,4.845E-04
7.20440E-02,-7.515E-03
7.20480E-02,4.845E-04
7.20520E-02,4.845E-04
7.20560E-02,4.845E-04
7.20600E-02,4.845E-04
7.20640E-02,8.485E-03
7.20680E-02,4.845E-04
7.20720E-02,1.648E-02
7.20760E-02,1.648E-02
7.20800E-02,1.648E-02
7.20840E-02,2.448E-02
7.20880E-02,1.648E-02
7.20920E-02,1.648E-02
7.20960E-02,1.648E-02
7.21000E-02,1.648E-02
7.21040E-02,1.648E-02
7.21080E-02,1.648E-02
7.21120E-02,1.648E-02
7.21160E-02,3.248E-02
7.21200E-02,2.448E-02
7.21240E-02,2.448E-02
7.21280E-02,2.448E-02
7.21320E-02,2.448E-02
7.21360E-02,2.448E-02
7.21400E-02,2.448E-02
7.21440E-02,1.648E-02
7.21480E-02,1.648E-02
7.21520E-02,2.448E-02
7.21560E-02,2.448E-02
7.21600E-02,2.448E-02
7.21640E-02,1.648E-02
7.21680E-02,1.648E-02
7.21720E-02,1.648E-02
7.21760E-02,1.648E-02
7.21800E-02,8.485E-03
7.21840E-02,1.648E-02
7.21880E-02,1.648E-02
7.21920E-02,8.485E-03
7.21960E-02,1.648E-02
7.22000E-02,8.485E-03
7.22040E-02,8.485E-03
7.22080E-02,4.845E-04
7.22120E-02,4.845E-04
7.22160E-02,4.845E-04
7.22200E-02,4.845E-04
7.22240E-02,-7.515E-03
7.22280E-02,-7.515E-03
7.22320E-02,-1.552E-02
7.22360E-02,-1.552E-02
7.22400E-02,-7.515E-03
7.22440E-02,-7.515E-03
7.22480E-02,-1.552E-02
7.22520E-02,-1.552E-02
7.22560E-02,-1.552E-02
7.22600E-02,-1.552E-02
7.22640E-02,-1.552E-02
7.22680E-02,-1.552E-02
7.22720E-02,-2.352E-02
7.22760E-02,4.845E-04
7.22800E-02,-7.515E-03
7.22840E-02,-7.515E-03
7.22880E-02,4.845E-04
7.22920E-02,8.485E-03
7.22960E-02,4.845E-04
7.23000E-02,4.845E-04
7.23040E-02,4.845E-04
7.23080E-02,8.485E-03
7.23120E-02,8.485E-03
7.23160E-02,8.485E-03
7.23200E-02,8.485E-03
7.23240E-02,1.648E-02
7.23280E-02,8.485E-03
7.23320E-02,8.485E-03
7.23360E-02,1.648E-02
7.23400E-02,1.648E-02
7.23440E-02,8.485E-03
7.23480E-02,4.845E-04
7.23520E-02,8.485E-03
7.23560E-02,4.845E-04
7.23600E-02,4.845E-04
7.23640E-02,4.845E-04
7.23680E-02,4.845E-04
7.23720E-02,4.845E-04
7.23760E-02,-7.515E-03
7.23800E-02,-7.515E-03
7.23840E-02,-7.515E-03
7.23880E-02,-7.515E-03
7.23920E-02,-1.552E-02
7.23960E-02,-1.552E-02
7.24000E-02,-1.552E-02
7.24040E-02,-7.515E-03
7.24080E-02,-1.552E-02
7.24120E-02,-1.552E-02
7.24160E-02,-1.552E-02
7.24200E-02,-1.552E-02
7.24240E-02,-2.352E-02
7.24280E-02,-2.352E-02
7.24320E-02,-1.552E-02
7.24360E-02,-2.352E-02
7.24400E-02,-2.352E-02
7.24440E-02,-2.352E-02
7.24480E-02,-3.152E-02
7.24520E-02,-2.352E-02
7.24560E-02,-1.552E-02
7.24600E-02,-1.552E-02
7.24640E-02,-1.552E-02
7.24680E-02,-1.552E-02
7.24720E-02,-2.352E-02
7.24760E-02,-1.552E-02
7.24800E-02,-1.552E-02
7.24840E-02,-2.352E-02
7.24880E-02,-1.552E-02
7.24920E-02,-1.552E-02
7.24960E-02,-1.552E-02
7.25000E-02,-7.515E-03
7.25040E-02,-7.515E-03
7.25080E-02,4.845E-04
7.25120E-02,-7.515E-03
7.25160E-02,-7.515E-03
7.25200E-02,4.845E-04
7.25240E-02,-7.515E-03
7.25280E-02,-7.515E-03
7.25320E-02,4.845E-04
7.25360E-02,4.845E-04
7.25400E-02,4.845E-04
7.25440E-02,8.485E-03
7.25480E-02,8.485E-03
7.25520E-02,4.845E-04
7.25560E-02,4.845E-04
7.25600E-02,4.845E-04
7.25640E-02,4.845E-04
7.25680E-02,4.845E-04
7.25720E-02,8.485E-03
7.25760E-02,8.485E-03
7.25800E-02,8.485E-03
7.25840E-02,8.485E-03
7.25880E-02,8.485E-03
7.25920E-02,8.485E-03
7.25960E-02,-7.515E-03
7.26000E-02,8.485E-03
7.26040E-02,8.485E-03
7.26080E-02,8.485E-03
7.26120E-02,8.485E-03
7.26160E-02,4.845E-04
7.26200E-02,4.845E-04
7.26240E-02,4.845E-04
7.26280E-02,8.485E-03
7.26320E-02,4.845E-04
7.26360E-02,-7.515E-03
7.26400E-02,-7.515E-03
7.26440E-02,4.845E-04
7.26480E-02,-7.515E-03
7.26520E-02,8.485E-03
7.26560E-02,8.485E-03
7.26600E-02,4.845E-04
7.26640E-02,1.648E-02
7.26680E-02,4.845E-04
7.26720E-02,8.485E-03
7.26760E-02,8.485E-03
7.26800E-02,8.485E-03
7.26840E-02,4.845E-04
7.26880E-02,4.845E-04
7.26920E-02,4.845E-04
7.26960E-02,4.845E-04
7.27000E-02,8.485E-03
7.27040E-02,4.845E-04
7.27080E-02,4.845E-04
7.27120E-02,8.485E-03
7.27160E-02,4.845E-04
7.27200E-02,4.845E-04
7.27240E-02,4.845E-04
7.27280E-02,4.845E-04
7.27320E-02,8.485E-03
7.27360E-02,-7.515E-03
7.27400E-02,4.845E-04
7.27440E-02,4.845E-04
7.27480E-02,-7.515E-03
7.27520E-02,4.845E-04
7.27560E-02,-7.515E-03
7.27600E-02,-7.515E-03
7.27640E-02,-7.515E-03
7.27680E-02,-7.515E-03
7.27720E-02,-7.515E-03
7.27760E-02,-7.515E-03
7.27800E-02,-1.552E-02
7.27840E-02,-7.515E-03
7.27880E-02,-7.515E-03
7.27920E-02,-7.515E-03
7.27960E-02,8.485E-03
7.28000E-02,-7.515E-03
7.28040E-02,-7.515E-03
7.28080E-02,8.485E-03
7.28120E-02,4.845E-04
7.28160E-02,4.845E-04
7.28200E-02,4.845E-04
7.28240E-02,8.485E-03
7.28280E-02,8.485E-03
7.28320E-02,8.485E-03
7.28360E-02,1.648E-02
7.28400E-02,4.845E-04
7.28440E-02,1.648E-02
7.28480E-02,8.485E-03
7.28520E-02,2.448E-02
7.28560E-02,1.648E-02
7.28600E-02,2.448E-02
7.28640E-02,1.648E-02
7.28680E-02,2.448E-02
7.28720E-02,1.648E-02
7.28760E-02,2.448E-02
7.28800E-02,1.648E-02
7.28840E-02,1.648E-02
7.28880E-02,1.648E-02
7.28920E-02,2.448E-02
7.28960E-02,2.448E-02
7.29000E-02,2.448E-02
7.29040E-02,8.485E-03
7.29080E-02,1.648E-02
7.29120E-02,1.648E-02
7.29160E-02,8.485E-03
7.29200E-02,1.648E-02
7.29240E-02,8.485E-03
7.29280E-02,8.485E-03
7.29320E-02,4.845E-04
7.29360E-02,-7.515E-03
7.29400E-02,4.845E-04
7.29440E-02,4.845E-04
7.29480E-02,8.485E-03
7.29520E-02,4.845E-04
7.29560E-02,4.845E-04
7.29600E-02,4.845E-04
7.29640E-02,8.485E-03
7.29680E-02,8.485E-03
7.29720E-02,8.485E-03
7.29760E-02,8.485E-03
7.29800E-02,8.485E-03
7.29840E-02,8.485E-03
7.29880E-02,4.845E-04
7.29920E-02,8.485E-03
7.29960E-02,8.485E-03
7.30000E-02,1.648E-02
7.30040E-02,8.485E-03
7.30080E-02,8.485E-03
7.30120E-02,8.485E-03
7.30160E-02,8.485E-03
7.30200E-02,8.485E-03
7.30240E-02,8.485E-03
7.30280E-02,8.485E-03
7.30320E-02,1.648E-02
7.30360E-02,1.648E-02
7.30400E-02,1.648E-02
7.30440E-02,2.448E-02
7.30480E-02,1.648E-02
7.30520E-02,1.648E-02
7.30560E-02,8.485E-03
7.30600E-02,8.485E-03
7.30640E-02,1.648E-02
7.30680E-02,8.485E-03
7.30720E-02,4.845E-04
7.30760E-02,4.845E-04
7.30800E-02,8.485E-03
7.30840E-02,4.845E-04
7.30880E-02,8.485E-03
7.30920E-02,4.845E-04
7.30960E-02,8.485E-03
7.31000E-02,-7.515E-03
7.31040E-02,4.845E-04
7.31080E-02,4.845E-04
7.31120E-02,4.845E-04
7.31160E-02,4.845E-04
7.31200E-02,-7.515E-03
7.31240E-02,4.845E-04
7.31280E-02,4.845E-04
7.31320E-02,8.485E-03
7.31360E-02,-7.515E-03
7.31400E-02,4.845E-04
7.31440E-02,-7.515E-03
7.31480E-02,4.845E-04
7.31520E-02,4.845E-04
7.31560E-02,8.485E-03
7.31600E-02,8.485E-03
7.31640E-02,8.485E-03
7.31680E-02,8.485E-03
7.31720E-02,1.648E-02
7.31760E-02,1.648E-02
7.31800E-02,1.648E-02
7.31840E-02,1.648E-02
7.31880E-02,8.485E-03
7.31920E-02,8.485E-03
7.31960E-02,1.648E-02
7.32000E-02,4.845E-04
7.32040E-02,4.845E-04
7.32080E-02,8.485E-03
7.32120E-02,8.485E-03
7.32160E-02,8.485E-03
7.32200E-02,4.845E-04
7.32240E-02,4.845E-04
7.32280E-02,4.845E-04
7.32320E-02,4.845E-04
7.32360E-02,-1.552E-02
7.32400E-02,8.485E-03
7.32440E-02,8.485E-03
7.32480E-02,8.485E-03
7.32520E-02,4.845E-04
7.32560E-02,8.485E-03
7.32600E-02,4.845E-04
7.32640E-02,-7.515E-03
7.32680E-02,-7.515E-03
7.32720E-02,-7.515E-03
7.32760E-02,8.485E-03
7.32800E-02,4.845E-04
7.32840E-02,4.845E-04
7.32880E-02,-7.515E-03
7.32920E-02,-7.515E-03
7.32960E-02,-7.515E-03
7.33000E-02,-7.515E-03
7.33040E-02,-7.515E-03
7.33080E-02,-7.515E-03
7.33120E-02,-7.515E-03
7.33160E-02,-7.515E-03
7.33200E-02,-7.515E-03
7.33240E-02,-7.515E-03
7.33280E-02,-1.552E-02
7.33320E-02,-7.515E-03
7.33360E-02,4.845E-04
7.33400E-02,-7.515E-03
7.33440E-02,-7.515E-03
7.33480E-02,-7.515E-03
7.33520E-02,4.845E-04
7.33560E-02,4.845E-04
7.33600E-02,8.485E-03
7.33640E-02,-7.515E-03
7.33680E-02,4.845E-04
7.33720E-02,4.845E-04
7.33760E-02,4.845E-04
7.33800E-02,4.845E-04
7.33840E-02,8.485E-03
7.33880E-02,4.845E-04
7.33920E-02,8.485E-03
7.33960E-02,8.485E-03
7.34000E-02,4.845E-04
7.34040E-02,4.845E-04
7.34080E-02,-7.515E-03
7.34120E-02,8.485E-03
7.34160E-02,8.485E-03
7.34200E-02,8.485E-03
7.34240E-02,8.485E-03
7.34280E-02,8.485E-03
7.34320E-02,8.485E-03
7.34360E-02,8.485E-03
7.34400E-02,1.648E-02
7.34440E-02,1.648E-02
7.34480E-02,1.648E-02
7.34520E-02,1.648E-02
7.34560E-02,8.485E-03
7.34600E-02,1.648E-02
7.34640E-02,1.648E-02
7.34680E-02,4.845E-04
7.34720E-02,8.485E-03
7.34760E-02,4.845E-04
7.34800E-02,-7.515E-03
7.34840E-02,4.845E-04
7.34880E-02,4.845E-04
7.34920E-02,4.845E-04
7.34960E-02,4.845E-04
7.35000E-02,-1.552E-02
7.35040E-02,-7.515E-03
7.35080E-02,-1.552E-02
7.35120E-02,-1.552E-02
7.35160E-02,-7.515E-03
7.35200E-02,-7.515E-03
7.35240E-02,-7.515E-03
7.35280E-02,4.845E-04
7.35320E-02,-7.515E-03
7.35360E-02,-7.515E-03
7.35400E-02,-7.515E-03
7.35440E-02,4.845E-04
7.35480E-02,4.845E-04
7.35520E-02,4.845E-04
7.35560E-02,4.845E-04
7.35600E-02,4.845E-04
7.35640E-02,4.845E-04
7.35680E-02,4.845E-04
7.35720E-02,4.845E-04
7.35760E-02,4.845E-04
7.35800E-02,4.845E-04
7.35840E-02,4.845E-04
7.35880E-02,4.845E-04
7.35920E-02,4.845E-04
7.35960E-02,8.485E-03
7.36000E-02,4.845E-04
7.36040E-02,8.485E-03
7.36080E-02,4.845E-04
7.36120E-02,4.845E-04
7.36160E-02,4.845E-04
7.36200E-02,-7.515E-03
7.36240E-02,-7.515E-03
7.36280E-02,4.845E-04
7.36320E-02,-7.515E-03
7.36360E-02,-7.515E-03
7.36400E-02,-7.515E-03
7.36440E-02,-7.515E-03
7.36480E-02,4.845E-04
7.36520E-02,4.845E-04
7.36560E-02,-7.515E-03
7.36600E-02,-1.552E-02
7.36640E-02,4.845E-04
7.36680E-02,4.845E-04
7.36720E-02,4.845E-04
7.36760E-02,4.845E-04
7.36800E-02,4.845E-04
7.36840E-02,8.485E-03
7.36880E-02,4.845E-04
7.36920E-02,8.485E-03
7.36960E-02,8.485E-03
7.37000E-02,4.845E-04
7.37040E-02,1.648E-02
7.37080E-02,4.845E-04
7.37120E-02,8.485E-03
7.37160E-02,8.485E-03
7.37200E-02,8.485E-03
7.37240E-02,8.485E-03
7.37280E-02,1.648E-02
7.37320E-02,8.485E-03
7.37360E-02,1.648E-02
7.37400E-02,1.648E-02
7.37440E-02,8.485E-03
7.37480E-02,1.648E-02
7.37520E-02,1.648E-02
7.37560E-02,1.648E-02
7.37600E-02,8.485E-03
7.37640E-02,8.485E-03
7.37680E-02,1.648E-02
7.37720E-02,8.485E-03
7.37760E-02,8.485E-03
7.37800E-02,8.485E-03
7.37840E-02,8.485E-03
7.37880E-02,8.485E-03
7.37920E-02,4.845E-04
7.37960E-02,8.485E-03
7.38000E-02,4.845E-04
7.38040E-02,4.845E-04
7.38080E-02,4.845E-04
7.38120E-02,4.845E-04
7.38160E-02,8.485E-03
7.38200E-02,4.845E-04
7.38240E-02,4.845E-04
7.38280E-02,4.845E-04
7.38320E-02,4.845E-04
7.38360E-02,4.845E-04
7.38400E-02,8.485E-03
7.38440E-02,4.845E-04
7.38480E-02,8.485E-03
7.38520E-02,8.485E-03
7.38560E-02,8.485E-03
7.38600E-02,4.845E-04
7.38640E-02,4.845E-04
7.38680E-02,8.485E-03
7.38720E-02,2.448E-02
7.38760E-02,1.648E-02
7.38800E-02,1.648E-02
7.38840E-02,2.448E-02
7.38880E-02,1.648E-02
7.38920E-02,1.648E-02
7.38960E-02,1.648E-02
7.39000E-02,8.485E-03
7.39040E-02,8.485E-03
7.39080E-02,1.648E-02
7.39120E-02,8.485E-03
7.39160E-02,1.648E-02
7.39200E-02,4.845E-04
7.39240E-02,8.485E-03
7.39280E-02,4.845E-04
7.39320E-02,-7.515E-03
7.39360E-02,8.485E-03
7.39400E-02,4.845E-04
7.39440E-02,4.845E-04
7.39480E-02,4.845E-04
7.39520E-02,4.845E-04
7.39560E-02,4.845E-04
7.39600E-02,4.845E-04
7.39640E-02,-7.515E-03
7.39680E-02,4.845E-04
7.39720E-02,4.845E-04
7.39760E-02,4.845E-04
7.39800E-02,4.845E-04
7.39840E-02,4.845E-04
7.39880E-02,-7.515E-03
7.39920E-02,-7.515E-03
7.39960E-02,-7.515E-03
7.40000E-02,-7.515E-03
7.40040E-02,4.845E-04
7.40080E-02,4.845E-04
7.40120E-02,8.485E-03
7.40160E-02,4.845E-04
7.40200E-02,4.845E-04
7.40240E-02,4.845E-04
7.40280E-02,4.845E-04
7.40320E-02,-7.515E-03
7.40360E-02,-7.515E-03
7.40400E-02,-7.515E-03
7.40440E-02,4.845E-04
7.40480E-02,-7.515E-03
7.40520E-02,-7.515E-03
7.40560E-02,4.845E-04
7.40600E-02,4.845E-04
7.40640E-02,-7.515E-03
7.40680E-02,4.845E-04
7.40720E-02,8.485E-03
7.40760E-02,4.845E-04
7.40800E-02,4.845E-04
7.40840E-02,4.845E-04
7.40880E-02,-7.515E-03
7.40920E-02,8.485E-03
7.40960E-02,4.845E-04
7.41000E-02,8.485E-03
7.41040E-02,8.485E-03
7.41080E-02,4.845E-04
7.41120E-02,4.845E-04
7.41160E-02,4.845E-04
7.41200E-02,4.845E-04
7.41240E-02,8.485E-03
7.41280E-02,4.845E-04
7.41320E-02,8.485E-03
7.41360E-02,4.845E-04
7.41400E-02,4.845E-04
7.41440E-02,4.845E-04
7.41480E-02,8.485E-03
7.41520E-02,4.845E-04
7.41560E-02,4.845E-04
7.41600E-02,4.845E-04
7.41640E-02,4.845E-04
7.41680E-02,-7.515E-03
7.41720E-02,-7.515E-03
7.41760E-02,4.845E-04
7.41800E-02,-7.515E-03
7.41840E-02,4.845E-04
7.41880E-02,4.845E-04
7.41920E-02,-7.515E-03
7.41960E-02,-7.515E-03
7.42000E-02,-7.515E-03
7.42040E-02,-1.552E-02
7.42080E-02,-1.552E-02
7.42120E-02,-1.552E-02
7.42160E-02,-7.515E-03
7.42200E-02,-7.515E-03
7.42240E-02,-7.515E-03
7.42280E-02,-1.552E-02
7.42320E-02,-1.552E-02
7.42360E-02,-2.352E-02
7.42400E-02,-1.552E-02
7.42440E-02,-1.552E-02
7.42480E-02,-7.515E-03
7.42520E-02,-1.552E-02
7.42560E-02,-2.352E-02
7.42600E-02,-7.515E-03
7.42640E-02,-1.552E-02
7.42680E-02,-1.552E-02
7.42720E-02,-1.552E-02
7.42760E-02,-7.515E-03
7.42800E-02,4.845E-04
7.42840E-02,-7.515E-03
7.42880E-02,4.845E-04
7.42920E-02,4.845E-04
7.42960E-02,4.845E-04
7.43000E-02,4.845E-04
7.43040E-02,-7.515E-03
7.43080E-02,-7.515E-03
7.43120E-02,-1.552E-02
7.43160E-02,-7.515E-03
7.43200E-02,-1.552E-02
7.43240E-02,-1.552E-02
7.43280E-02,-1.552E-02
7.43320E-02,-2.352E-02
7.43360E-02,-7.515E-03
7.43400E-02,-1.552E-02
7.43440E-02,-1.552E-02
7.43480E-02,-1.552E-02
7.43520E-02,-1.552E-02
7.43560E-02,-7.515E-03
7.43600E-02,-7.515E-03
7.43640E-02,-1.552E-02
7.43680E-02,-7.515E-03
7.43720E-02,4.845E-04
7.43760E-02,4.845E-04
7.43800E-02,8.485E-03
7.43840E-02,1.648E-02
7.43880E-02,8.485E-03
7.43920E-02,8.485E-03
7.43960E-02,1.648E-02
7.44000E-02,8.485E-03
7.44040E-02,1.648E-02
7.44080E-02,-7.515E-03
7.44120E-02,4.845E-04
7.44160E-02,4.845E-04
7.44200E-02,-7.515E-03
7.44240E-02,4.845E-04
7.44280E-02,-1.552E-02
7.44320E-02,-7.515E-03
7.44360E-02,-2.352E-02
7.44400E-02,-1.552E-02
7.44440E-02,-1.552E-02
7.44480E-02,4.845E-04
7.44520E-02,-2.352E-02
7.44560E-02,-1.552E-02
7.44600E-02,-7.515E-03
7.44640E-02,-7.515E-03
7.44680E-02,-1.552E-02
7.44720E-02,-7.515E-03
7.44760E-02,-7.515E-03
7.44800E-02,-7.515E-03
7.44840E-02,8.485E-03
7.44880E-02,8.485E-03
7.44920E-02,-7.515E-03
7.44960E-02,8.485E-03
7.45000E-02,8.485E-03
7.45040E-02,4.845E-04
7.45080E-02,2.448E-02
7.45120E-02,4.845E-04
7.45160E-02,2.448E-02
7.45200E-02,8.485E-03
7.45240E-02,8.485E-03
7.45280E-02,1.648E-02
7.45320E-02,1.648E-02
7.45360E-02,4.845E-04
7.45400E-02,1.648E-02
7.45440E-02,4.845E-04
7.45480E-02,8.485E-03
7.45520E-02,1.648E-02
7.45560E-02,8.485E-03
7.45600E-02,1.648E-02
7.45640E-02,4.845E-04
7.45680E-02,1.648E-02
7.45720E-02,4.845E-04
7.45760E-02,8.485E-03
7.45800E-02,1.648E-02
7.45840E-02,8.485E-03
7.45880E-02,8.485E-03
7.45920E-02,4.845E-04
7.45960E-02,8.485E-03
7.46000E-02,4.845E-04
7.46040E-02,4.845E-04
7.46080E-02,8.485E-03
7.46120E-02,-7.515E-03
7.46160E-02,8.485E-03
7.46200E-02,4.845E-04
7.46240E-02,4.845E-04
7.46280E-02,-1.552E-02
7.46320E-02,8.485E-03
7.46360E-02,8.485E-03
7.46400E-02,-7.515E-03
7.46440E-02,-7.515E-03
7.46480E-02,-7.515E-03
7.46520E-02,8.485E-03
7.46560E-02,8.485E-03
7.46600E-02,1.648E-02
7.46640E-02,4.845E-04
7.46680E-02,1.648E-02
7.46720E-02,2.448E-02
7.46760E-02,1.648E-02
7.46800E-02,8.485E-03
7.46840E-02,2.448E-02
7.46880E-02,8.485E-03
7.46920E-02,8.485E-03
7.46960E-02,2.448E-02
7.47000E-02,1.648E-02
7.47040E-02,8.485E-03
7.47080E-02,4.048E-02
7.47120E-02,1.648E-02
7.47160E-02,1.648E-02
7.47200E-02,1.648E-02
7.47240E-02,3.248E-02
7.47280E-02,3.248E-02
7.47320E-02,3.248E-02
7.47360E-02,1.648E-02
7.47400E-02,2.448E-02
7.47440E-02,3.248E-02
7.47480E-02,1.648E-02
7.47520E-02,2.448E-02
7.47560E-02,2.448E-02
7.47600E-02,1.648E-02
7.47640E-02,2.448E-02
7.47680E-02,4.048E-02
7.47720E-02,1.648E-02
7.47760E-02,1.648E-02
7.47800E-02,2.448E-02
7.47840E-02,2.448E-02
7.47880E-02,3.248E-02
7.47920E-02,2.448E-02
7.47960E-02,1.648E-02
7.48000E-02,4.048E-02
7.48040E-02,2.448E-02
7.48080E-02,1.648E-02
7.48120E-02,3.248E-02
7.48160E-02,2.448E-02
7.48200E-02,1.648E-02
7.48240E-02,2.448E-02
7.48280E-02,2.448E-02
7.48320E-02,3.248E-02
7.48360E-02,2.448E-02
7.48400E-02,8.485E-03
7.48440E-02,8.485E-03
7.48480E-02,2.448E-02
7.48520E-02,1.648E-02
7.48560E-02,8.485E-03
7.48600E-02,4.845E-04
7.48640E-02,-7.515E-03
7.48680E-02,1.648E-02
7.48720E-02,8.485E-03
7.48760E-02,8.485E-03
7.48800E-02,4.845E-04
7.48840E-02,1.648E-02
7.48880E-02,8.485E-03
7.48920E-02,4.845E-04
7.48960E-02,4.845E-04
7.49000E-02,8.485E-03
7.49040E-02,4.845E-04
7.49080E-02,4.845E-04
7.49120E-02,4.845E-04
7.49160E-02,8.485E-03
7.49200E-02,1.648E-02
7.49240E-02,1.648E-02
7.49280E-02,1.648E-02
7.49320E-02,1.648E-02
7.49360E-02,1.648E-02
7.49400E-02,3.248E-02
7.49440E-02,8.485E-03
7.49480E-02,4.048E-02
7.49520E-02,2.448E-02
7.49560E-02,8.485E-03
7.49600E-02,3.248E-02
7.49640E-02,1.648E-02
7.49680E-02,2.448E-02
7.49720E-02,2.448E-02
7.49760E-02,2.448E-02
7.49800E-02,2.448E-02
7.49840E-02,2.448E-02
7.49880E-02,1.648E-02
7.49920E-02,2.448E-02
7.49960E-02,2.448E-02
7.50000E-02,2.448E-02
7.50040E-02,2.448E-02
7.50080E-02,1.648E-02
7.50120E-02,2.448E-02
7.50160E-02,2.448E-02
7.50200E-02,1.648E-02
7.50240E-02,2.448E-02
7.50280E-02,2.448E-02
7.50320E-02,2.448E-02
7.50360E-02,2.448E-02
7.50400E-02,2.448E-02
7.50440E-02,2.448E-02
7.50480E-02,1.648E-02
7.50520E-02,1.648E-02
7.50560E-02,1.648E-02
7.50600E-02,1.648E-02
7.50640E-02,8.485E-03
