Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 11:38:30 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

96	-14,616881446	0,01221	0,00854701	-416,825773924	-2,97246494221
96,5	-14,159925841	0,021978	0,00732601	-404,065697891	-3,06633304056
97	-13,833910731	0,00610501	0,00854701	-394,946261134	-3,13713566105
97,5	-13,311752104	0,00610501	0,00854701	-380,31369505	-3,25783692811
98	-13,050940016	0,035409	0,00854701	-372,992995796	-3,32177819413
98,5	-12,528781389	0,032967	0,00854701	-358,313522374	-3,45786559153
99	-12,202231828	0,00610501	0,00854701	-349,118014715	-3,54894318762
99,5	-11,745810674	0,00610501	0,00854701	-336,246437976	-3,68479739877
100	-11,419261113	0,010989	0,00854701	-327,024240819	-3,78870996504
100,5	-10,897102486	0,013431	0,00854701	-312,255832801	-3,96790025949
101	-10,636290398	0,021978	0,00854701	-304,869398182	-4,06403531279
101,5	-10,114131771	0,031746	0,00854701	-290,062562653	-4,27149229004
102	-9,788116661	0,041514	0,00854701	-280,805468216	-4,41230723844
102,5	-9,526770122	0,00732601	0,00854701	-273,378037528	-4,53218558157
103	-9,004611495	0,00610501	0,00854701	-258,521484646	-4,79263842113
103,5	-8,809002429	0,01221	0,00732601	-252,950385096	-4,89819376844
104	-8,22164078	0,00854701	0,00854701	-236,2044077	-5,24545672989
104,5	-7,960828692	0,00732601	0,00854701	-228,76046031	-5,41614577241
105	-7,373467043	0,042735	0,00854701	-211,979202754	-5,84491300987
105,5	-7,177857977	0,046398	0,00854701	-206,385508195	-6,00332848385
106	-6,590496328	0,020757	0,00854701	-189,574946684	-6,53567373575
106,5	-6,329149789	0,028083	0,00854701	-182,088578575	-6,80438064646
107	-5,807525613	0,014652	0,00854701	-167,135289253	-7,41315616549
107,5	-5,546179074	0,00854701	0,00732601	-159,638037066	-7,76130816173
108	-5,024020447	0,021978	0,00854701	-144,649072679	-8,56555785016
108,5	-4,763208359	0,0573871	0,00854701	-137,157684635	-9,03339833489
109	-4,436658798	0,0708181	0,00854701	-127,774109958	-9,69680008267
109,5	-3,915034622	0,119658	0,00732601	-112,776478692	-10,9863334479
110	-3,653688083	0,0842491	0,00854701	-105,258704044	-11,7709980496
110,5	-3,131529456	0,102564	0,00854701	-90,2321255633	-13,7312513948
111	-2,870717368	0,150183	0,00732601	-82,7236420444	-14,9775804036
111,5	-2,348558741	0,15873	0,00854701	-67,686293854	-18,3050353248
112	-2,087746653	0,225885	0,00732601	-60,173132173	-20,5905851209
112,5	-1,826400114	0,398046	0,00732601	-52,6433240967	-23,5357478134
113	-1,239572916	4,99634	0,00854701	-35,7321484639	-34,6746572278
113,5	-0,978226377	4,99512	0,00854701	-28,1993566584	-43,9371725749
114	-0,45606775	4,99756	0,00854701	-13,147576537	-94,237899777
114,5	-0,195255662	4,99634	0,00732601	-5,62890250527	-220,113956289
115	0,326902965	4,99756	0,00732601	9,42404680084	131,472182406
115,5	0,587715053	4,99634	0,00854701	16,9426027931	73,1292597206
116	1,10987368	3,0989	0,00854701	31,9939102854	38,7261197193
116,5	1,370685768	0,45177	0,00854701	39,5109442178	31,3584001732
117	1,892844395	0,236874	0,00854701	54,5577992043	22,7098603329
117,5	2,219393956	0,161172	0,00854701	63,9656353153	19,3697755661
118	2,741552583	0,0842491	0,00854701	79,0044903734	15,6826528992
118,5	3,002364671	0,025641	0,00854701	86,5138422387	14,3214076261
119	3,263176759	0,0818071	0,00854701	94,021401456	13,1778507958
119,5	3,785335386	0,0744811	0,00854701	109,045893505	11,3621885261
120	4,046681925	0,025641	0,00854701	116,562505746	10,6294900926
120,5	4,633509123	0,019536	0,00854701	133,431224725	9,28568258708
121	4,82965264	0,00732601	0,00732601	139,066460675	8,90940917016
121,5	5,417014289	0,00610501	0,00732601	155,93144876	7,94579932306
122	5,677826377	0,026862	0,00732601	163,415030203	7,58192192275
122,5	6,199985004	0,018315	0,00854701	178,387197024	6,94556571699
123	6,460797092	0,02442	0,00854701	185,860147479	6,66630268406
123,5	6,787346653	0,023199	0,00854701	195,211201073	6,34697186017
124	7,30950528	0,00610501	0,00854701	210,150402	5,89577744419
124,5	7,700723412	0,018315	0,00854701	221,331965205	5,59792616875
125	8,092475995	0,00732601	0,00854701	232,518463435	5,32860909924
125,5	8,353288083	0,00732601	0,00854701	239,959959616	5,16336142906
126	8,87544671	0,00732601	0,00732601	254,843104206	4,86181489533
126,5	9,136258798	0,00610501	0,00732601	262,269210653	4,72415346397
127	9,723620447	0,00610501	0,00854701	278,973032212	4,44128950449
