Vernier Format 2
lampe_vor_neueinstellung.cmbl 21.10.2014 10:38:20 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

72	-30,148027506	1,14774	0,018315	-829,566485944	-1,49355117521
72,5	-29,886680967	1,14408	0,032967	-823,042816212	-1,50538948351
73	-29,365056791	1,14164	0,010989	-809,971095887	-1,52968421502
73,5	-29,103710252	1,13919	0,02442	-803,396530859	-1,54220232775
74	-28,516348603	1,1453	0,030525	-788,559775493	-1,57121887079
74,5	-28,255536515	1,1453	0,018315	-781,945000579	-1,58451041836
75	-27,928986954	1,14164	0,026862	-773,640150245	-1,60151977584
75,5	-27,4725658	1,13553	0,026862	-761,990340079	-1,62600486493
76	-27,146016239	1,11477	0,00854701	-753,625689141	-1,64405223688
76,5	-26,689595085	1,06105	0,017094	-741,893384959	-1,67005128381
77	-26,363045524	0,934066	0,015873	-733,470495439	-1,68922950235
77,5	-26,102233436	0,709402	0,00610501	-726,726085415	-1,7049064632
78	-25,580074809	0,434676	0,021978	-713,178332932	-1,73729338482
78,5	-25,31872827	0,206349	0,017094	-706,375210567	-1,75402531327
79	-25,057916182	0,0830281	0,00854701	-699,571348669	-1,77108453964
79,5	-24,535757555	0,034188	0,025641	-685,906262729	-1,80636927715
80	-24,274945467	0,019536	0,020757	-679,059308672	-1,82458289604
80,5	-23,75278684	0,017094	0,02442	-665,309228266	-1,86229191985
81	-23,491974752	0,017094	0,032967	-658,420460656	-1,88177627221
81,5	-22,969816125	0,014652	0,014652	-644,587953482	-1,92215816834
82	-22,708469586	0,013431	0,019536	-637,644445744	-1,9430891436
82,5	-22,447657498	0,015873	0,031746	-630,701911182	-1,9644779539
83	-21,860295849	0,013431	0,021978	-615,019345968	-2,01457077428
83,5	-21,664686783	0,014652	0,02442	-609,782152876	-2,0318731766
84	-21,077325134	0,014652	0,031746	-594,013797614	-2,08581013602
84,5	-20,816513046	0,014652	0,013431	-586,991904053	-2,11076165011
85	-20,555166507	0,017094	0,026862	-579,943421031	-2,13641530375
85,5	-20,03300788	0,014652	0,030525	-565,82487826	-2,18972344201
86	-19,70699277	0,013431	0,018315	-556,985916107	-2,22447276344
86,5	-19,511383704	0,014652	0,019536	-551,673864531	-2,2458921469
87	-18,924022055	0,015873	0,035409	-535,684802927	-2,31292729088
87,5	-18,662675516	0,017094	0,017094	-528,552273587	-2,34413900368
88	-18,140516889	0,018315	0,023199	-514,269014037	-2,40924490137
88,5	-17,879704801	0,019536	0,028083	-507,118624719	-2,44321533386
89	-17,292343152	0,015873	0,015873	-490,977344091	-2,52353803065
89,5	-17,096734086	0,018315	0,017094	-485,590276157	-2,55153379471
90	-16,835387547	0,017094	0,026862	-478,383978605	-2,58996968003
90,5	-16,313763371	0,020757	0,00854701	-463,971248121	-2,6704240942
91	-15,98721381	0,020757	0,01221	-454,928875981	-2,72350265155
91,5	-15,465055183	0,018315	0,031746	-440,439375852	-2,81309998136
92	-15,204243095	0,019536	0,017094	-433,188267028	-2,86018826987
92,5	-14,943431007	0,019536	0,023199	-425,928182137	-2,90894111252
93	-14,42127238	0,023199	0,025641	-411,36676419	-3,01191080042
93,5	-14,159925841	0,025641	0,017094	-404,065697891	-3,06633304056
94	-13,899113753	0,02442	0,015873	-396,771180895	-3,12270663712
94,5	-13,376955126	0,026862	0,030525	-382,142644463	-3,24224479511
95	-13,116143038	0,026862	0,021978	-374,823901109	-3,30555227757
95,5	-12,593984411	0,026862	0,020757	-360,148229446	-3,44025014896
96	-12,26743485	0,031746	0,025641	-350,955021919	-3,5303669206
96,5	-11,745810674	0,035409	0,018315	-336,246437976	-3,68479739877
97	-11,484464135	0,037851	0,00854701	-328,86651987	-3,76748597117
97,5	-11,158449025	0,03663	0,013431	-319,650913316	-3,87610342528
98	-10,636290398	0,040293	0,031746	-304,869398182	-4,06403531279
98,5	-10,440681332	0,039072	0,020757	-299,325418193	-4,13930767216
99	-9,853319683	0,042735	0,023199	-282,657624016	-4,38339494401
99,5	-9,591973144	0,046398	0,026862	-275,231636484	-4,50166272972
100	-9,070348968	0,04884	0,018315	-260,393066164	-4,7581912155
100,5	-8,809002429	0,0525031	0,00976801	-252,950385096	-4,89819376844
101	-8,548190341	0,0549451	0,010989	-245,517677389	-5,0464798021
101,5	-8,026031714	0,0610501	0,014652	-230,621897572	-5,37242999493
102	-7,699482153	0,0634921	0,017094	-221,296504323	-5,59882318878
102,5	-7,438670065	0,0634921	0,015873	-213,843221775	-5,79396433385
103	-6,916511438	0,0708181	0,02442	-198,908222865	-6,22900341752
103,5	-6,65569935	0,0781441	0,021978	-191,442102614	-6,47193058937
104	-6,068337701	0,0805861	0,018315	-174,613742995	-7,09566142247
104,5	-5,872728635	0,0854701	0,032967	-169,005233418	-7,33113392373
105	-5,285366986	0,0964591	0,026862	-152,152805337	-8,14312951546
105,5	-5,089223469	0,102564	0,02442	-146,521457429	-8,45609934367
106	-4,763208359	0,113553	0,028083	-137,157684635	-9,03339833489
106,5	-4,241049732	0,126984	0,025641	-122,151172542	-10,1431691094
107	-3,980237644	0,13431	0,019536	-114,651719281	-10,8066412591
107,5	-3,458079017	0,14652	0,018315	-99,6304618074	-12,4359556056
108	-3,131529456	0,162393	0,020757	-90,2321255633	-13,7312513948
108,5	-2,60990528	0,184371	0,00854701	-75,2134444139	-16,473118731
109	-2,348558741	0,218559	0,00976801	-67,686293854	-18,3050353248
109,5	-2,152949675	0,264957	0,02442	-62,0515455666	-19,9672705762
110	-1,565588026	0,424908	0,034188	-45,1278223578	-27,4553465083
110,5	-1,304775938	3,29426	0,019536	-37,611385528	-32,9421525585
111	-1,043429399	5	0,015873	-30,0787645301	-41,1918514392
111,5	-0,521270772	4,99878	0,018315	-15,0272085633	-82,4504427941
112	-0,260458684	5	0,017094	-7,5085880336	-165,011050607
112,5	0,261699943	4,99878	0,00732601	7,54437120532	164,228398402
113	0,587715053	5	0,00854701	16,9426027931	73,1292597206
113,5	0,78385857	4,98901	0,026862	22,5967038597	54,8310057827
114	1,370685768	0,659341	0,018315	39,5109442178	31,3584001732
114,5	1,632032307	0,245421	0,013431	47,0425605794	26,3378520374
115	2,154190934	0,206349	0,032967	62,0873038357	19,9557707205
115,5	2,415003022	0,18315	0,02442	69,6001229882	17,8016926811
116	3,002364671	0,162393	0,013431	86,5138422387	14,3214076261
116,5	3,197973737	0,144078	0,021978	92,1446882204	13,446244422
117	3,524523298	0,128205	0,028083	101,542390705	12,2018005623
117,5	3,980944452	0,117216	0,023199	114,672046288	10,8047256512
118	4,307494013	0,111111	0,019536	124,061328939	9,98699603333
118,5	4,82965264	0,105006	0,028083	139,066460675	8,90940917016
119	5,090464728	0,0915751	0,015873	146,557099871	8,45404283444
119,5	5,677826377	0,0818071	0,019536	163,415030203	7,58192192275
120	5,939172916	0,0781441	0,020757	170,910550219	7,24940618594
120,5	6,134781982	0,0720391	0,010989	176,518375805	7,01909925439
121	6,722143631	0,0683761	0,00854701	193,344548209	6,40824896011
121,5	6,982955719	0,0659341	0,020757	200,809633136	6,17002272577
122	7,570317368	0,0549451	0,01221	217,605898285	5,69377948744
122,5	7,765926434	0,0549451	0,00732601	223,194569913	5,55121032058
123	8,092475995	0,0512821	0,017094	232,518463435	5,32860909924
123,5	8,5494316	0,046398	0,014652	245,553063362	5,04575256784
124	8,87544671	0,045177	0,013431	254,843104206	4,86181489533
124,5	9,397605337	0,041514	0,023199	269,705083247	4,59390674097
125	9,658417425	0,035409	0,029304	277,120155393	4,47098479084
125,5	9,919763964	0,032967	0,00732601	284,544662403	4,35432522099
126	10,44138814	0,030525	0,020757	299,345456966	4,13903057878
126,5	10,702734679	0,031746	0,030525	306,751766176	4,03909654848
127	11,290096328	0,028083	0,014652	323,373505707	3,8314827224
