Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:25:15 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

67	-23,230628213	0,00610501	0,00732601	-651,503891764	-1,90175379712
67,5	-23,165425191	0,00610501	0,00976801	-649,776167204	-1,90681047188
68	-22,447657498	0,00610501	0,00976801	-630,701911182	-1,9644779539
68,5	-22,317251454	0,00610501	0,00732601	-627,225734124	-1,97536537899
69	-21,664686783	0,00610501	0,00732601	-609,782152876	-2,0318731766
69,5	-21,534280739	0,00610501	0,00854701	-606,286738521	-2,04358749957
70	-21,142528156	0,00610501	0,01221	-595,767353476	-2,07967085268
70,5	-20,750775573	0,00610501	0,010989	-585,220116616	-2,11715210196
71	-20,163948375	0,00610501	0,00976801	-569,369812786	-2,17609007744
71,5	-19,902601836	0,00610501	0,00854701	-562,291475713	-2,2034835197
72	-19,511383704	0,00610501	0,010989	-551,673864531	-2,2458921469
72,5	-19,119631121	0,00610501	0,00976801	-541,015975768	-2,2901356993
73	-18,46706645	0,00610501	0,00976801	-523,206612164	-2,36808933831
73,5	-18,336660406	0,00610501	0,00976801	-519,639446114	-2,38434554818
74	-17,618892713	0,00610501	0,010989	-499,957727428	-2,47820952058
74,5	-17,487952218	0,00610501	0,01221	-496,35868942	-2,49617872399
75	-16,90112502	0,00610501	0,010989	-480,197548409	-2,58018809989
75,5	-16,704981503	0,00610501	0,010989	-474,784466569	-2,60960517296
76	-16,052416832	0,00610501	0,00854701	-456,735580673	-2,71272931742
76,5	-15,922010788	0,00610501	0,00732601	-453,121582128	-2,73436545261
77	-15,269446117	0,00488401	0,00976801	-435,001891613	-2,84826347629
77,5	-15,139040073	0,00610501	0,00854701	-431,374081439	-2,87221706939
78	-14,682084468	0,00610501	0,00732601	-418,644367348	-2,95955253823
78,5	-14,290866336	0,00610501	0,00732601	-407,724756715	-3,03881473861
79	-13,899113753	0,00610501	0,00732601	-396,771180895	-3,12270663712
79,5	-13,50736117	0,00610501	0,00854701	-385,79905623	-3,21151640989
80	-13,116143038	0,00610501	0,00976801	-374,823901109	-3,30555227757
80,5	-12,724390455	0,00610501	0,00976801	-363,816241972	-3,40556538456
81	-12,333172323	0,00610501	0,00854701	-352,806626441	-3,51183880105
81,5	-11,94141974	0,00610501	0,00976801	-341,76548841	-3,62529290411
82	-11,484464135	0,00610501	0,013431	-328,86651987	-3,76748597117
82,5	-11,093246003	0,00610501	0,013431	-317,806540553	-3,89859817814
83	-10,70149342	0,00610501	0,010989	-306,716605053	-4,03955957906
83,5	-10,309740837	0,00610501	0,00976801	-295,612330712	-4,19130012951
84	-9,918522705	0,00610501	0,00976801	-284,509413759	-4,35486469018
84,5	-9,4615671	0,00610501	0,00854701	-271,52408453	-4,5631311202
85	-9,070348968	0,00610501	0,00976801	-260,393066164	-4,7581912155
85,5	-8,678596385	0,00610501	0,00976801	-249,23467679	-4,97121835515
86	-8,286843802	0,00610501	0,00732601	-238,064635824	-5,20446892798
86,5	-7,89562567	0,00610501	0,00732601	-226,898726789	-5,46058595186
87	-7,438670065	0,00610501	0,00732601	-213,843221775	-5,79396433385
87,5	-7,112654955	0,00610501	0,00732601	-204,520405558	-6,05807521562
88	-6,65569935	0,00610501	0,00976801	-191,442102614	-6,47193058937
88,5	-6,263946767	0,00610501	0,00976801	-180,220217354	-6,87492234883
89	-5,872728635	0,00610501	0,00854701	-169,005233418	-7,33113392373
89,5	-5,41577303	0,00610501	0,00732601	-155,89582499	-7,94761501841
90	-5,089223469	0,00610501	0,00976801	-146,521457429	-8,45609934367
90,5	-4,632802315	0,00610501	0,010989	-133,410915146	-9,28709617684
91	-4,306252754	0,00610501	0,00854701	-124,025646443	-9,98986931759
91,5	-3,8498316	0,00610501	0,010989	-110,901092052	-11,1721172179
92	-3,458079017	0,00610501	0,00732601	-99,6304618074	-12,4359556056
92,5	-3,066326434	0,00610501	0,00976801	-88,3551738906	-14,0229478981
93	-2,675108302	0,00610501	0,00732601	-77,0911460097	-16,0718845695
93,5	-2,283355719	0,00488401	0,010989	-65,8081288395	-18,8274613159
94	-1,892137587	0,00610501	0,010989	-54,5374341563	-22,7183405154
94,5	-1,500385004	0,00610501	0,00976801	-43,2487947315	-28,648197197
95	-1,043429399	0,00610501	0,00854701	-30,0787645301	-41,1918514392
95,5	-0,652211267	0,00610501	0,010989	-18,8018181819	-65,897882216
96	-0,260458684	0,00610501	0,01221	-7,5085880336	-165,011050607
96,5	-0,13005264	0,00610501	0,010989	-3,74920968718	-330,469646506
97	0,522512031	0,00610501	0,00854701	15,062990622	82,2545821802
97,5	0,718655548	0,00610501	0,00732601	20,717165046	59,8054800089
98	1,305482746	0,00610501	0,00732601	37,631756404	32,9243202655
98,5	1,501626263	0,00610501	0,00732601	43,2845659962	28,6245217316
99	2,154190934	0,00610501	0,00732601	62,0873038357	19,9557707205
99,5	2,284596978	0,00610501	0,00732601	65,8438839556	18,8172374648
100	2,937161649	0,00610501	0,00854701	84,6366662555	14,6390454021
100,5	3,067567693	0,00610501	0,00732601	88,3909061811	14,0172790792
101	3,720132364	0,00610501	0,00854701	107,170223564	11,5610470782
101,5	3,91574143	0,00610501	0,00854701	112,796807296	10,9843534556
102	4,503103079	0,00610501	0,00976801	129,683767828	9,55400988689
102,5	4,699246596	0,00610501	0,00854701	135,320050779	9,1560710543
103	5,351811267	0,00610501	0,00732601	154,06004249	8,04231895551
103,5	5,482217311	0,00610501	0,00732601	157,80265309	7,85157901811
104	6,134781982	0,00610501	0,00732601	176,518375805	7,01909925439
104,5	6,265188026	0,00610501	0,00976801	180,255787221	6,87356572071
105	6,917752697	0,00610501	0,00976801	198,943745953	6,22789117628
105,5	7,113361763	0,00610501	0,00854701	204,540624902	6,05747635998
106	7,765926434	0,00610501	0,00854701	223,194569913	5,55121032058
106,5	7,896866929	0,00610501	0,00854701	226,934171049	5,45973307709
107	8,288085061	0,00610501	0,010989	238,100045693	5,20369492747
107,5	8,745040666	0,00610501	0,01221	251,12806114	4,9337377686
108	9,071055776	0,00610501	0,014652	260,413187513	4,75782356428
108,5	9,528011381	0,00610501	0,010989	273,413327494	4,53160060396
109	9,919763964	0,00610501	0,01221	284,544662403	4,35432522099
109,5	10,376185118	0,00610501	0,010989	297,496689345	4,16475222877
110	10,702734679	0,00610501	0,00854701	306,751766176	4,03909654848
110,5	11,159690284	0,00610501	0,00854701	319,686020324	3,87567776265
111	11,485705394	0,00610501	0,010989	328,901586904	3,76708428701
111,5	11,942660999	0,00610501	0,013431	341,800497505	3,62492158158
112	12,268676109	0,00610501	0,010989	350,989988316	3,53001521765
112,5	12,725631714	0,00610501	0,00854701	363,851146617	3,40523868488
113	13,117384297	0,00610501	0,00732601	374,858751046	3,30524496638
113,5	13,573805451	0,00610501	0,00854701	387,661297989	3,19608897362
114	13,965558034	0,00610501	0,00854701	398,630312724	3,10814295966
114,5	14,356776166	0,00610501	0,00976801	409,565765502	3,02515518718
115	14,683325727	0,00610501	0,00976801	418,678982355	2,95930785212
115,5	15,140281332	0,00610501	0,00732601	431,408623009	2,87198709974
116	15,531499464	0,00610501	0,00732601	442,28520989	2,8013597839
116,5	15,923252047	0,00610501	0,00732601	453,155992764	2,73415781714
117	16,314470179	0,00610501	0,00854701	463,990803859	2,67031154431
117,5	16,706222762	0,00610501	0,00976801	474,818739846	2,60941680693
118	17,097975345	0,00610501	0,00732601	485,624478304	2,55135409221
118,5	17,554396499	0,00610501	0,010989	498,185305921	2,48702638411
119	17,88094606	0,00610501	0,013431	507,152679913	2,44305127247
119,5	18,337901665	0,00610501	0,00976801	519,673412603	2,38418970444
120	18,663916775	0,00610501	0,00854701	528,58617547	2,34398865786
120,5	19,186075402	0,00610501	0,00976801	542,825431272	2,28250175585
121	19,512090512	0,00610501	0,00976801	551,693070553	2,24581396094
121,5	19,969046117	0,00610501	0,00732601	564,092174502	2,19644954496
122	20,295595678	0,00610501	0,00732601	572,930884778	2,16256451331
122,5	20,752016832	0,00610501	0,00732601	585,253578758	2,11703105281
123	21,143769415	0,00610501	0,00854701	595,800728148	2,07955435679
123,5	21,534987547	0,00610501	0,00976801	606,305692343	2,04352361465
124	21,92674013	0,00610501	0,00976801	616,796682218	2,00876566901
124,5	22,383695735	0,00610501	0,00854701	628,997317486	1,9698017234
125	22,709710845	0,00610501	0,00854701	637,677455235	1,94298855923
125,5	23,16666645	0,00610501	0,00732601	649,809065471	1,90671393466
126	23,49268156	0,00610501	0,00732601	658,439147909	1,88172286526
126,5	24,014840187	0,00610501	0,00854701	672,216896324	1,84315509886
127	24,341389748	0,00610501	0,00732601	680,804974618	1,81990444576
127,5	24,73260788	0,00610501	0,00976801	691,064660275	1,79288577643
128	25,124360463	0,00610501	0,01221	701,306076802	1,76670364194
128,5	25,581316068	0,00610501	0,010989	713,210608903	1,73721476452
129	25,907331178	0,00610501	0,00854701	721,676216589	1,71683640325
129,5	26,364286783	0,00610501	0,00976801	733,502557262	1,68915566515
130	26,755504915	0,00610501	0,010989	743,590522846	1,66623963315
130,5	26,88644541	0,00610501	0,00976801	746,959239235	1,65872504806
131	27,539010081	0,00610501	0,010989	763,689305718	1,62238752163
131,5	27,734619147	0,00610501	0,00976801	768,685015504	1,61184357053
