Vernier Format 2
Bandlücke-Si.cmbl 09.09.2013 10:14:35 ,
Latest
Time	Winkel	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

93,5	-0,325661706	5	3,35653	-9,38826383785	-131,973282963
94	-0,847820333	4,56899	0,811966	-24,4404337892	-50,6946812272
94,5	-1,108632421	0,556777	0,120879	-31,9581334481	-38,7694732552
95	-1,630791048	0,0830281	0,047619	-47,0067915408	-26,3578933892
95,5	-1,892137587	0,0598291	0,0537241	-54,5374341563	-22,7183405154
96	-2,413761763	0,042735	0,042735	-69,5643712105	-17,8108416484
96,5	-2,740311324	0,039072	0,040293	-78,9687477677	-15,689751136
97	-3,197266929	0,034188	0,0561661	-92,1243437823	-13,4492138465
97,5	-3,523282039	0,020757	0,040293	-101,50667482	-12,2060938573
98	-4,045440666	0,02442	0,039072	-116,526811388	-10,6327461057
98,5	-4,306252754	0,018315	0,042735	-124,025646443	-9,98986931759
99	-4,828411381	0,015873	0,029304	-139,030804152	-8,91169412104
99,5	-5,089223469	0,015873	0,031746	-146,521457429	-8,45609934367
100	-5,611382096	0,01221	0,032967	-161,508834204	-7,67140699213
100,5	-5,937931657	0,01221	0,026862	-170,874958711	-7,25091616319
101	-6,460090284	0,010989	0,030525	-185,83990071	-6,66702896023
101,5	-6,720902372	0,00732601	0,029304	-193,309010615	-6,40942704151
102	-6,98171446	0,00732601	0,031746	-200,774114975	-6,17111424028
102,5	-7,503873087	0,00732601	0,032967	-215,706963856	-5,74390357109
103	-7,765219626	0,00732601	0,02442	-223,174380617	-5,5517125065
103,5	-8,352046824	0,00610501	0,028083	-239,92455564	-5,16412334991
104	-8,548190341	0,00732601	0,030525	-245,517677389	-5,0464798021
104,5	-9,13555199	0,00610501	0,021978	-262,249092973	-4,72451586373
105	-9,396364078	0,00732601	0,025641	-269,669779892	-4,59450814436
105,5	-9,918522705	0,00732601	0,029304	-284,509413759	-4,35486469018
106	-10,309740837	0,00610501	0,017094	-295,612330712	-4,19130012951
106,5	-10,766696442	0,00732601	0,02442	-308,563414708	-4,01538206068
107	-10,962305508	0,00732601	0,023199	-314,101436457	-3,94458558985
107,5	-11,549667157	0,00610501	0,015873	-330,70837302	-3,74650326717
108	-11,811013696	0,00732601	0,021978	-338,086560091	-3,66474195149
108,5	-12,333172323	0,00610501	0,028083	-352,806626441	-3,51183880105
109	-12,593984411	0,00610501	0,020757	-360,148229446	-3,44025014896
109,5	-13,18134606	0,00732601	0,023199	-376,654321003	-3,28948834757
110	-13,442158148	0,00610501	0,021978	-383,971098979	-3,22680535929
110,5	-13,964316775	0,00610501	0,020757	-398,595586814	-3,10841374312
111	-14,225128863	0,00610501	0,019536	-405,888024818	-3,05256603851
111,5	-14,74728749	0,00610501	0,02442	-420,462418601	-2,94675563186
112	-14,943431007	0,00610501	0,019536	-425,928182137	-2,90894111252
112,5	-15,6611987	0,00610501	0,020757	-445,886561933	-2,77873366407
113	-15,791604744	0,00610501	0,018315	-449,505236303	-2,75636388619
113,5	-16,509372437	0,00610501	0,018315	-469,380592786	-2,63964897365
114	-16,704981503	0,00610501	0,019536	-474,784466569	-2,60960517296
114,5	-17,292343152	0,00610501	0,017094	-490,977344091	-2,52353803065
115	-17,553689691	0,00610501	0,023199	-498,165878618	-2,48712337231
115,5	-18,075313867	0,00610501	0,023199	-512,482409936	-2,41764395417
116	-18,336660406	0,00610501	0,017094	-519,639446114	-2,38434554818
116,5	-18,858819033	0,00610501	0,02442	-533,906354755	-2,32063167813
117	-19,119631121	0,00610501	0,014652	-541,015975768	-2,2901356993
117,5	-19,641789748	0,00610501	0,017094	-555,215950522	-2,23156413074
118	-19,902601836	0,00610501	0,023199	-562,291475713	-2,2034835197
118,5	-20,489963485	0,00610501	0,013431	-578,18301734	-2,14292008385
119	-20,750775573	0,00610501	0,019536	-585,220116616	-2,11715210196
119,5	-21,2729342	0,00610501	0,015873	-599,272148264	-2,06750806556
120	-21,534280739	0,00610501	0,014652	-606,286738521	-2,04358749957
120,5	-22,121642388	0,00610501	0,019536	-622,005381954	-1,99194417918
121	-22,317251454	0,00610501	0,014652	-627,225734124	-1,97536537899
121,5	-22,904613103	0,00610501	0,014652	-642,85687636	-1,92733413231
122	-23,100222169	0,00610501	0,028083	-648,047601144	-1,91189659187
122,5	-23,687583818	0,00610501	0,018315	-663,588323214	-1,86712146169
123	-23,948395906	0,00610501	0,015873	-670,466764816	-1,84796631991
123,5	-24,470554533	0,00610501	0,018315	-684,195851111	-1,81088499439
124	-24,731901072	0,00610501	0,028083	-691,046153162	-1,79293379224
124,5	-25,253525248	0,00610501	0,043956	-704,675611787	-1,75825582619
125	-25,449668765	0,00610501	0,0683761	-709,78557386	-1,74559760811
125,5	-26,037030414	0,00610501	0,0940171	-725,037624562	-1,70887683346
126	-26,297842502	0,00610501	0,108669	-731,78581231	-1,69311836764
126,5	-26,885204151	0,00610501	0,117216	-746,927323555	-1,65879592422
127	-27,342159756	0,00610501	0,120879	-758,652909114	-1,63315791071
127,5	-27,668174866	0,00610501	0,13431	-766,989079953	-1,61540761451
128	-27,863783932	0,00610501	0,135531	-771,978880158	-1,60496618735
128,5	-28,451145581	0,00610501	0,144078	-786,907608263	-1,57451775404
129	-28,71249212	0,00610501	0,147741	-793,523654181	-1,56139012803
129,5	-29,299853769	0,00610501	0,147741	-808,332388271	-1,53278529721
130	-29,756274923	0,00610501	0,168498	-819,781239204	-1,5113788176
130,5	-30,082824484	0,00610501	0,179487	-827,940514343	-1,49648432289
131	-30,27843355	0,00610501	0,19536	-832,815204026	-1,48772500071
